transaction_id,customer_id,line_item_id,transaction_date,line_item_amount,annual_income,prod_comb_choice
20210114-3,629,LI1,2021-01-14,2.5869249623501673,67112.22261888906,Pastry
20210114-3,629,LI2,2021-01-14,2.809294298943132,67112.22261888906,Pastry
20210114-30,1252,LI4,2021-01-14,3.8298488052561876,86393.73979531229,Pastry
20210114-4,374,LI2,2021-01-14,3.186646162346005,79164.04662420973,Pastry
20210114-5,1252,LI22,2021-01-14,4.958388003357686,86393.73979531229,Pastry_&_Breverage
20210114-6,463,LI22,2021-01-14,5.738531857705675,80322.16148683801,Pastry_&_Breverage
20210114-7,1252,LI2,2021-01-14,3.231454972643405,86393.73979531229,Pastry
20210114-8,1456,LI2,2021-01-14,3.0534889973234383,123757.15833855793,Pastry
20210114-9,629,LI4,2021-01-14,3.7534125304780903,67112.22261888906,Pastry
20210115-1,1281,LI22,2021-01-15,5.092842841846869,46271.36920578778,Pastry_&_Breverage
20210115-10,1378,LI4,2021-01-15,3.2919410275528205,143869.33059664443,Pastry
20210115-11,240,LI22,2021-01-15,6.008501666923985,124444.4104633294,Pastry_&_Breverage
20210115-12,9,LI4,2021-01-15,3.7046323603019116,91686.55188055709,Pastry
20210115-13,1062,LI22,2021-01-15,5.656782730389386,42495.595030486584,Pastry_&_Breverage
20210115-14,1062,LI22,2021-01-15,5.683194173267111,42495.595030486584,Pastry_&_Breverage
20210115-15,240,LI22,2021-01-15,5.305452905106359,124444.4104633294,Pastry_&_Breverage
20210115-16,1325,LI1,2021-01-15,2.6351498018484563,146797.4517052062,Pastry
20210115-17,9,LI1,2021-01-15,2.3572333835763857,91686.55188055709,Pastry
20210115-18,661,LI2,2021-01-15,3.2709855616092685,129922.2959834151,Pastry
20210115-19,135,LI22,2021-01-15,5.464772508619353,87747.64435132965,Pastry_&_Breverage
20210115-2,661,LI22,2021-01-15,5.3895355825079605,129922.2959834151,Pastry_&_Breverage
20210115-20,1062,LI1,2021-01-15,2.4221577720018104,42495.595030486584,Pastry
20210115-21,1062,LI22,2021-01-15,5.4023930738214405,42495.595030486584,Pastry_&_Breverage
20210115-22,378,LI1,2021-01-15,2.356193804764189,47153.92531361431,Pastry
20210115-23,1318,LI22,2021-01-15,5.852078079408965,53163.73883513734,Pastry_&_Breverage
20210115-24,1325,LI2,2021-01-15,2.8090050964616236,146797.4517052062,Pastry
20210115-25,626,LI1,2021-01-15,2.670063205761835,67373.44061490148,Pastry
20210115-25,626,LI2,2021-01-15,2.8969990830402823,67373.44061490148,Pastry
20210115-26,9,LI8,2021-01-15,2.1009412170387805,91686.55188055709,Breverage
20210115-3,1325,LI2,2021-01-15,2.7569458872545507,146797.4517052062,Pastry
20210115-4,1378,LI1,2021-01-15,2.5692323048133403,143869.33059664443,Pastry
20210115-5,9,LI1,2021-01-15,2.5549726840108633,91686.55188055709,Pastry
20210115-5,9,LI2,2021-01-15,2.8602909256238487,91686.55188055709,Pastry
20210115-6,661,LI1,2021-01-15,2.2656395853264257,129922.2959834151,Pastry
20210115-6,661,LI2,2021-01-15,2.7464527384378012,129922.2959834151,Pastry
20210115-7,626,LI2,2021-01-15,2.883218998555094,67373.44061490148,Pastry
20210115-7,626,LI4,2021-01-15,3.4803560465574264,67373.44061490148,Pastry
20210115-8,1443,LI2,2021-01-15,2.7730294235050676,25455.686466302723,Pastry
20210115-8,1443,LI22,2021-01-15,5.5591036636382345,25455.686466302723,Pastry_&_Breverage
20210115-9,9,LI1,2021-01-15,4.976706808665767,91686.55188055709,Pastry
20210116-1,150,LI1,2021-01-16,2.6097595053724945,115177.57671885192,Pastry
20210116-10,793,LI2,2021-01-16,5.928904955880717,48524.93097772822,Pastry
20210116-11,57,LI1,2021-01-16,2.4542098302626982,36579.11453163251,Pastry
20210116-12,793,LI1,2021-01-16,2.724720897502266,48524.93097772822,Pastry
20210116-13,599,LI2,2021-01-16,3.023346411064267,136263.5013088584,Pastry
20210116-14,1361,LI1,2021-01-16,2.6680728401988745,104354.7223531641,Pastry
20210116-15,599,LI2,2021-01-16,3.1271026776172217,136263.5013088584,Pastry
20210116-16,57,LI2,2021-01-16,3.0246876460500065,36579.11453163251,Pastry
20210116-17,788,LI1,2021-01-16,2.2535711055388674,22439.868233632296,Pastry
20210116-18,788,LI4,2021-01-16,3.6356709642568603,22439.868233632296,Pastry
20210116-19,1271,LI1,2021-01-16,2.2936708852648735,23381.3923667185,Pastry
20210116-2,150,LI1,2021-01-16,2.686813551117666,115177.57671885192,Pastry
20210116-20,788,LI1,2021-01-16,2.39141434780322,22439.868233632296,Pastry
20210116-21,599,LI1,2021-01-16,2.328462868463248,136263.5013088584,Pastry
20210116-3,599,LI1,2021-01-16,2.5418700786540285,136263.5013088584,Pastry
20210116-3,599,LI22,2021-01-16,5.434814644628204,136263.5013088584,Pastry_&_Breverage
20210116-4,1361,LI1,2021-01-16,2.4950847749132663,104354.7223531641,Pastry
20210116-5,430,LI2,2021-01-16,2.8413847255054865,132131.7466790788,Pastry
20210116-6,28,LI22,2021-01-16,5.915634430199862,97238.46265813336,Pastry_&_Breverage
20210116-7,57,LI2,2021-01-16,3.2058779445011165,36579.11453163251,Pastry
20210116-8,793,LI1,2021-01-16,2.3054793779738247,48524.93097772822,Pastry
20210116-9,1361,LI22,2021-01-16,5.58834083210677,104354.7223531641,Pastry_&_Breverage
20210117-1,711,LI1,2021-01-17,2.377167410682887,102000.56781293824,Pastry
20210117-1,711,LI2,2021-01-17,3.155243268376216,102000.56781293824,Pastry
20210117-10,707,LI2,2021-01-17,2.816285276832059,91035.41363729164,Pastry
20210117-11,1082,LI22,2021-01-17,5.188116511446424,42351.7882078886,Pastry_&_Breverage
20210117-12,217,LI22,2021-01-17,6.030419002403505,65745.5229992047,Pastry_&_Breverage
20210117-13,661,LI2,2021-01-17,3.0448863704223186,129922.2959834151,Pastry
20210117-2,217,LI15,2021-01-17,6.479320247098804,65745.5229992047,Pastry_&_Breverage
20210117-2,217,LI8,2021-01-17,2.074028500635177,65745.5229992047,Breverage
20210117-3,217,LI1,2021-01-17,2.3730065560666844,65745.5229992047,Pastry
20210117-3,217,LI2,2021-01-17,3.0870376992970705,65745.5229992047,Pastry
20210117-4,1200,LI22,2021-01-17,10.805306547903456,70075.81707788631,Pastry_&_Breverage
20210117-5,46,LI1,2021-01-17,2.2523017465136945,38044.78824837133,Pastry
20210117-6,217,LI2,2021-01-17,3.0856790261808786,65745.5229992047,Pastry
20210117-7,217,LI1,2021-01-17,2.314333942718804,65745.5229992047,Pastry
20210117-8,1466,LI1,2021-01-17,4.909620371996425,132291.69799014926,Pastry
20210117-9,1410,LI14,2021-01-17,9.563815558562055,143224.73604930565,Pastry_&_Breverage
20210118-1,477,LI14,2021-01-18,9.890313768340276,101529.00397777557,Pastry_&_Breverage
20210118-10,1462,LI2,2021-01-18,3.1895519232843075,117209.3959688209,Pastry
20210118-11,1299,LI2,2021-01-18,2.9436413418967273,129057.77977546677,Pastry
20210118-12,988,LI2,2021-01-18,3.2684432627633218,39923.13414113596,Pastry
20210118-12,988,LI22,2021-01-18,5.071694146376103,39923.13414113596,Pastry_&_Breverage
20210118-13,259,LI4,2021-01-18,3.4278797478415073,81304.91609219462,Pastry
20210118-14,590,LI22,2021-01-18,4.978340984345413,95756.16576476023,Pastry_&_Breverage
20210118-15,988,LI2,2021-01-18,3.289089303882793,39923.13414113596,Pastry
20210118-16,477,LI1,2021-01-18,2.647701653302647,101529.00397777557,Pastry
20210118-16,477,LI2,2021-01-18,3.0222381403204057,101529.00397777557,Pastry
20210118-17,1451,LI2,2021-01-18,3.0903293493669484,97844.27937818691,Pastry
20210118-18,1418,LI4,2021-01-18,3.3329474952770397,60622.70713970065,Pastry
20210118-19,975,LI2,2021-01-18,3.154949569143355,56770.55388689041,Pastry
20210118-2,1299,LI22,2021-01-18,5.768195981811733,129057.77977546677,Pastry_&_Breverage
20210118-20,988,LI4,2021-01-18,3.2231589420698583,39923.13414113596,Pastry
20210118-3,1462,LI2,2021-01-18,3.2406128432136025,117209.3959688209,Pastry
20210118-4,988,LI4,2021-01-18,3.5808284481987362,39923.13414113596,Pastry
20210118-5,988,LI2,2021-01-18,3.2461657784879208,39923.13414113596,Pastry
20210118-6,975,LI1,2021-01-18,2.409471994265914,56770.55388689041,Pastry
20210118-7,299,LI2,2021-01-18,2.8760125526692715,32875.43781567365,Pastry
20210118-8,590,LI22,2021-01-18,5.591584802651777,95756.16576476023,Pastry_&_Breverage
20210118-9,677,LI1,2021-01-18,2.5913507256191224,124870.27584807947,Pastry
20210119-1,927,LI1,2021-01-19,2.3595761077012867,65241.95685517043,Pastry
20210119-10,687,LI4,2021-01-19,3.5312557319877667,87903.64959510043,Pastry
20210119-11,427,LI22,2021-01-19,5.074027126608416,59377.63898866251,Pastry_&_Breverage
20210119-12,903,LI1,2021-01-19,2.3963801281061023,130807.39802215248,Pastry
20210119-12,903,LI22,2021-01-19,5.07367040195968,130807.39802215248,Pastry_&_Breverage
20210119-13,834,LI22,2021-01-19,5.9431000091834,113709.24550341442,Pastry_&_Breverage
20210119-13,834,LI4,2021-01-19,3.261556318635121,113709.24550341442,Pastry
20210119-14,1299,LI1,2021-01-19,2.296411218470894,129057.77977546677,Pastry
20210119-14,1299,LI6,2021-01-19,6.021420173044317,129057.77977546677,Pastry
20210119-15,1444,LI1,2021-01-19,2.470542483497411,84786.66904149577,Pastry
20210119-15,1444,LI2,2021-01-19,3.0385952501557765,84786.66904149577,Pastry
20210119-16,927,LI4,2021-01-19,3.367683247779496,65241.95685517043,Pastry
20210119-17,1444,LI1,2021-01-19,4.879589589545503,84786.66904149577,Pastry
20210119-18,793,LI1,2021-01-19,2.705733841750771,48524.93097772822,Pastry
20210119-19,1362,LI22,2021-01-19,5.300941988965496,40633.14110040665,Pastry_&_Breverage
20210119-2,1444,LI1,2021-01-19,2.6966765988618135,84786.66904149577,Pastry
20210119-2,1444,LI4,2021-01-19,3.4870236338349057,84786.66904149577,Pastry
20210119-20,1444,LI2,2021-01-19,3.2735822802409533,84786.66904149577,Pastry
20210119-21,1389,LI2,2021-01-19,2.789864649949595,27908.94731413573,Pastry
20210119-22,834,LI1,2021-01-19,2.587887922883965,113709.24550341442,Pastry
20210119-23,927,LI4,2021-01-19,3.3791992613580075,65241.95685517043,Pastry
20210119-3,834,LI22,2021-01-19,5.045963731873781,113709.24550341442,Pastry_&_Breverage
20210119-4,687,LI6,2021-01-19,6.71928109806031,87903.64959510043,Pastry
20210119-5,903,LI1,2021-01-19,2.5059200467076153,130807.39802215248,Pastry
20210119-5,903,LI4,2021-01-19,3.3943579229060563,130807.39802215248,Pastry
20210119-6,1444,LI1,2021-01-19,2.6875269759912044,84786.66904149577,Pastry
20210119-7,903,LI22,2021-01-19,5.365543317236006,130807.39802215248,Pastry_&_Breverage
20210119-8,1362,LI22,2021-01-19,5.3316635305061935,40633.14110040665,Pastry_&_Breverage
20210119-9,1299,LI4,2021-01-19,3.742171741230414,129057.77977546677,Pastry
20210120-1,64,LI2,2021-01-20,3.057435862440616,55669.87379454076,Pastry
20210120-1,64,LI22,2021-01-20,5.359374277153984,55669.87379454076,Pastry_&_Breverage
20210120-10,1095,LI15,2021-01-20,5.615337711106985,116037.31046430767,Pastry_&_Breverage
20210120-11,55,LI1,2021-01-20,2.2995508064050227,92923.23788860813,Pastry
20210120-11,55,LI2,2021-01-20,2.9594953926745804,92923.23788860813,Pastry
20210120-12,401,LI2,2021-01-20,2.775042131636292,148187.05864949152,Pastry
20210120-13,1455,LI22,2021-01-20,5.764657628023997,94765.6803834252,Pastry_&_Breverage
20210120-13,1455,LI8,2021-01-20,2.1904437514953314,94765.6803834252,Breverage
20210120-14,812,LI2,2021-01-20,2.8403539602644745,110363.6817727238,Pastry
20210120-15,1253,LI2,2021-01-20,2.8263641383498905,93804.40154811367,Pastry
20210120-16,1095,LI2,2021-01-20,3.2466245706193146,116037.31046430767,Pastry
20210120-17,1130,LI2,2021-01-20,3.1865207172464576,93423.28259488568,Pastry
20210120-18,1253,LI22,2021-01-20,5.861171917035245,93804.40154811367,Pastry_&_Breverage
20210120-19,1455,LI2,2021-01-20,2.9571292069740593,94765.6803834252,Pastry
20210120-2,812,LI2,2021-01-20,2.793711665924638,110363.6817727238,Pastry
20210120-3,64,LI2,2021-01-20,6.128663025330752,55669.87379454076,Pastry
20210120-4,812,LI22,2021-01-20,5.439992672950029,110363.6817727238,Pastry_&_Breverage
20210120-5,55,LI2,2021-01-20,3.104728726716712,92923.23788860813,Pastry
20210120-6,55,LI2,2021-01-20,3.0428424845449626,92923.23788860813,Pastry
20210120-7,55,LI1,2021-01-20,2.3723433661507443,92923.23788860813,Pastry
20210120-7,55,LI22,2021-01-20,5.033464897586964,92923.23788860813,Pastry_&_Breverage
20210120-8,119,LI2,2021-01-20,2.8986765765119342,96112.83590551466,Pastry
20210120-9,119,LI1,2021-01-20,2.505074288812466,96112.83590551466,Pastry
20210120-9,119,LI4,2021-01-20,3.627291373210028,96112.83590551466,Pastry
20210121-1,785,LI22,2021-01-21,5.680028525879607,125523.5459562391,Pastry_&_Breverage
20210121-10,55,LI2,2021-01-21,2.8139965654816477,92923.23788860813,Pastry
20210121-11,520,LI2,2021-01-21,2.7089599950704724,125960.59436211362,Pastry
20210121-12,520,LI4,2021-01-21,3.5487206808058542,125960.59436211362,Pastry
20210121-13,1214,LI2,2021-01-21,2.724546374939382,86023.83724879473,Pastry
20210121-14,166,LI2,2021-01-21,3.033593088341877,89379.43290919065,Pastry
20210121-15,256,LI1,2021-01-21,2.391217110445723,122087.91726734489,Pastry
20210121-16,520,LI1,2021-01-21,2.576183976023458,125960.59436211362,Pastry
20210121-17,1337,LI22,2021-01-21,5.611445271526463,112960.46456089243,Pastry_&_Breverage
20210121-18,668,LI2,2021-01-21,2.8549715597648175,40431.81726941839,Pastry
20210121-19,1337,LI4,2021-01-21,3.734497853345238,112960.46456089243,Pastry
20210121-2,1108,LI4,2021-01-21,3.6806007778504863,141892.20320200548,Pastry
20210121-20,118,LI2,2021-01-21,2.7888006053399295,144031.86101233587,Pastry
20210121-20,118,LI4,2021-01-21,3.1583033315371725,144031.86101233587,Pastry
20210121-21,785,LI2,2021-01-21,2.810370035050437,125523.5459562391,Pastry
20210121-3,118,LI2,2021-01-21,3.165186603739858,144031.86101233587,Pastry
20210121-4,1108,LI22,2021-01-21,5.060600955807604,141892.20320200548,Pastry_&_Breverage
20210121-5,118,LI15,2021-01-21,5.5336443378590054,144031.86101233587,Pastry_&_Breverage
20210121-6,118,LI2,2021-01-21,2.853034967696294,144031.86101233587,Pastry
20210121-7,520,LI1,2021-01-21,2.309866429073736,125960.59436211362,Pastry
20210121-8,1108,LI4,2021-01-21,3.425849969848059,141892.20320200548,Pastry
20210121-9,668,LI2,2021-01-21,2.8171566395089034,40431.81726941839,Pastry
20210121-9,668,LI22,2021-01-21,5.120724358968436,40431.81726941839,Pastry_&_Breverage
20210122-1,434,LI1,2021-01-22,2.3360476470552385,149560.23843260482,Pastry
20210122-10,1231,LI15,2021-01-22,5.873916688933969,20602.959604002535,Pastry_&_Breverage
20210122-11,434,LI1,2021-01-22,2.4370432497235015,149560.23843260482,Pastry
20210122-12,1459,LI2,2021-01-22,2.8178622082807125,128943.01571883261,Pastry
20210122-13,931,LI22,2021-01-22,5.393846816523,135292.1343059279,Pastry_&_Breverage
20210122-14,1247,LI2,2021-01-22,5.894739493494853,94192.71514052525,Pastry
20210122-15,54,LI1,2021-01-22,2.4132162027526647,35846.903796773404,Pastry
20210122-16,1305,LI2,2021-01-22,3.084153028344735,114726.38995619491,Pastry
20210122-17,1247,LI1,2021-01-22,2.270302457618527,94192.71514052525,Pastry
20210122-18,434,LI2,2021-01-22,3.0371620687656105,149560.23843260482,Pastry
20210122-18,434,LI4,2021-01-22,3.3286704294616354,149560.23843260482,Pastry
20210122-19,54,LI1,2021-01-22,2.5339833662146702,35846.903796773404,Pastry
20210122-2,1375,LI1,2021-01-22,2.6699572417419404,109137.27347040549,Pastry
20210122-20,1231,LI1,2021-01-22,2.614211863023229,20602.959604002535,Pastry
20210122-21,1231,LI2,2021-01-22,2.7973258848767726,20602.959604002535,Pastry
20210122-22,1305,LI4,2021-01-22,3.627545437170192,114726.38995619491,Pastry
20210122-23,1305,LI1,2021-01-22,2.281547392369248,114726.38995619491,Pastry
20210122-24,127,LI2,2021-01-22,2.7575358666479586,40046.2991069071,Pastry
20210122-25,1459,LI4,2021-01-22,3.163689301791601,128943.01571883261,Pastry
20210122-26,1231,LI2,2021-01-22,3.2159035432152447,20602.959604002535,Pastry
20210122-27,434,LI2,2021-01-22,2.880742379603907,149560.23843260482,Pastry
20210122-3,853,LI2,2021-01-22,2.9600202022120357,148926.88060179353,Pastry
20210122-4,1375,LI4,2021-01-22,3.844412313634529,109137.27347040549,Pastry
20210122-5,434,LI1,2021-01-22,2.744288740796037,149560.23843260482,Pastry
20210122-6,434,LI2,2021-01-22,6.337869003787636,149560.23843260482,Pastry
20210122-7,434,LI1,2021-01-22,2.648745874525048,149560.23843260482,Pastry
20210122-8,1459,LI1,2021-01-22,2.255062924697995,128943.01571883261,Pastry
20210122-9,23,LI1,2021-01-22,2.476549672544934,103265.88578987867,Pastry
20210122-9,23,LI2,2021-01-22,2.79402830125764,103265.88578987867,Pastry
20210123-1,1165,LI2,2021-01-23,2.9617992450948805,35429.741910193115,Pastry
20210123-10,507,LI22,2021-01-23,5.043051319220103,89686.98368174955,Pastry_&_Breverage
20210123-11,440,LI1,2021-01-23,2.543756813160144,40951.54915004969,Pastry
20210123-11,440,LI22,2021-01-23,5.660001329542137,40951.54915004969,Pastry_&_Breverage
20210123-12,507,LI2,2021-01-23,3.2000526065938177,89686.98368174955,Pastry
20210123-13,507,LI1,2021-01-23,2.408577142516151,89686.98368174955,Pastry
20210123-13,507,LI22,2021-01-23,5.193220155639574,89686.98368174955,Pastry_&_Breverage
20210123-14,354,LI22,2021-01-23,5.71674088309519,41199.14280017838,Pastry_&_Breverage
20210123-15,1305,LI1,2021-01-23,2.685283205122687,114726.38995619491,Pastry
20210123-15,1305,LI2,2021-01-23,2.9430544886738064,114726.38995619491,Pastry
20210123-16,590,LI1,2021-01-23,2.6815214364323765,95756.16576476023,Pastry
20210123-17,1305,LI22,2021-01-23,5.901300315815025,114726.38995619491,Pastry_&_Breverage
20210123-18,1305,LI4,2021-01-23,3.560470918612555,114726.38995619491,Pastry
20210123-19,352,LI2,2021-01-23,3.243535481253639,145771.03426214308,Pastry
20210123-2,548,LI2,2021-01-23,2.7287486481014636,131067.41704279557,Pastry
20210123-3,612,LI1,2021-01-23,2.472937895450741,32562.38659378141,Pastry
20210123-4,507,LI1,2021-01-23,2.3882599136559293,89686.98368174955,Pastry
20210123-4,507,LI2,2021-01-23,3.0272761942818764,89686.98368174955,Pastry
20210123-5,1165,LI1,2021-01-23,2.275969629175961,35429.741910193115,Pastry
20210123-6,1165,LI4,2021-01-23,3.2144635170930997,35429.741910193115,Pastry
20210123-7,1195,LI2,2021-01-23,3.204202534910291,23392.703814897686,Pastry
20210123-8,1372,LI1,2021-01-23,2.7416289614047855,43907.25204953924,Pastry
20210123-9,507,LI1,2021-01-23,2.3802165020024404,89686.98368174955,Pastry
20210123-9,507,LI22,2021-01-23,5.309712358564139,89686.98368174955,Pastry_&_Breverage
20210124-1,1332,LI4,2021-01-24,3.4801720950985326,61645.775369834155,Pastry
20210124-10,1094,LI1,2021-01-24,2.535439813043922,36824.11763584241,Pastry
20210124-10,1094,LI4,2021-01-24,3.483905869908631,36824.11763584241,Pastry
20210124-11,433,LI22,2021-01-24,5.61919655520469,62841.16374095902,Pastry_&_Breverage
20210124-12,1332,LI1,2021-01-24,2.5988510083407164,61645.775369834155,Pastry
20210124-12,1332,LI4,2021-01-24,3.436719860578887,61645.775369834155,Pastry
20210124-13,1138,LI4,2021-01-24,3.7920410390244794,57441.33656611666,Pastry
20210124-13,1138,LI6,2021-01-24,5.886782388365828,57441.33656611666,Pastry
20210124-2,1138,LI22,2021-01-24,5.840358680067585,57441.33656611666,Pastry_&_Breverage
20210124-3,1256,LI2,2021-01-24,2.774930367060006,132575.72079310194,Pastry
20210124-4,887,LI1,2021-01-24,2.6068814920727164,74701.8388309516,Pastry
20210124-5,1112,LI4,2021-01-24,3.314109039190225,127423.10522589833,Pastry
20210124-6,788,LI22,2021-01-24,5.512287500267849,22439.868233632296,Pastry_&_Breverage
20210124-6,788,LI4,2021-01-24,3.7100979562848804,22439.868233632296,Pastry
20210124-7,433,LI1,2021-01-24,2.6353388391435146,62841.16374095902,Pastry
20210124-8,148,LI1,2021-01-24,2.7048241302836686,29969.851493369788,Pastry
20210124-8,148,LI22,2021-01-24,5.508316387818194,29969.851493369788,Pastry_&_Breverage
20210124-9,881,LI1,2021-01-24,2.3904999820515513,33948.305142112076,Pastry
20210125-1,1510,LI1,2021-01-25,2.743526198901236,97591.0714105703,Pastry
20210125-10,341,LI2,2021-01-25,2.9599001487717036,73915.59347975999,Pastry
20210125-11,70,LI2,2021-01-25,3.230389921087772,77178.11938840896,Pastry
20210125-11,70,LI4,2021-01-25,3.3892924599116667,77178.11938840896,Pastry
20210125-12,558,LI22,2021-01-25,5.032770412741229,88886.01961545646,Pastry_&_Breverage
