transaction_id,customer_transaction_id,transaction_date,transaction_time,sales_outlet_id,staff_id,customer_id,instore_yn,order,line_item_id,product_id,quantity,line_item_amount,unit_price,promo_item_yn
327,1461,2019-04-01,14:07:12,3,17,398,N,1,1,41,2,8.5,4.25,N
328,1475,2019-04-01,17:10:34,3,12,459,Y,1,1,27,1,3.5,3.5,N
329,1478,2019-04-01,13:31:51,3,12,744,Y,1,1,44,2,5,2.5,N
330,1480,2019-04-01,18:43:19,3,12,795,Y,1,1,57,1,3.1,3.1,N
331,1488,2019-04-01,19:41:22,3,12,265,N,1,1,35,2,6.2,3.1,N
332,1495,2019-04-01,13:04:51,3,12,72,N,1,1,22,1,2,2,N
333,1496,2019-04-01,19:34:12,3,17,133,N,1,1,48,1,2.5,2.5,N
334,1496,2019-04-01,19:34:12,3,17,133,N,1,5,70,1,3.25,3.25,N
335,1498,2019-04-01,16:52:57,3,12,710,N,1,1,45,2,6,3,N
336,1513,2019-04-01,19:25:50,3,17,448,Y,1,1,51,1,3,3,N
337,1513,2019-04-01,19:25:50,3,17,448,Y,1,5,70,1,3.25,3.25,N
338,1516,2019-04-01,19:47:17,3,17,414,Y,1,1,40,1,3.75,3.75,N
339,1516,2019-04-01,19:47:17,3,17,414,Y,1,5,78,1,4.5,4.5,N
340,1519,2019-04-01,13:01:30,3,12,65,N,1,1,39,2,8.5,4.25,N
341,1520,2019-04-01,18:41:01,3,12,396,Y,1,1,24,1,3,3,N
342,1521,2019-04-01,15:49:43,3,12,252,N,1,1,23,2,5,2.5,N
343,1526,2019-04-01,15:56:38,3,17,573,Y,1,1,42,2,5,2.5,N
344,1526,2019-04-01,15:56:38,3,17,573,Y,1,5,79,1,3.75,3.75,N
345,1539,2019-04-01,16:49:47,3,12,558,N,1,1,29,1,2.5,2.5,N
346,1552,2019-04-01,18:34:09,3,17,601,Y,1,1,36,1,3.75,3.75,N
347,1567,2019-04-01,11:58:15,3,17,599,N,1,1,60,2,7.5,3.75,N
348,1570,2019-04-01,12:30:39,3,12,259,N,1,1,48,2,5,2.5,N
349,1575,2019-04-01,11:41:46,3,17,686,Y,1,1,57,2,6.2,3.1,N
350,1583,2019-04-01,15:06:21,3,12,574,N,1,1,37,1,3,3,N
351,1587,2019-04-01,12:55:29,3,12,44,Y,1,1,27,1,3.5,3.5,N
352,1587,2019-04-01,12:55:29,3,12,44,Y,1,5,70,1,3.25,3.25,N
353,1597,2019-04-01,13:43:18,3,12,117,N,1,1,54,2,5,2.5,N
354,1597,2019-04-01,13:43:18,3,12,117,N,1,5,69,1,3.25,3.25,N
355,1598,2019-04-01,15:00:59,3,17,230,Y,1,1,61,2,9.5,4.75,N
356,1598,2019-04-01,15:00:59,3,17,230,Y,1,5,72,1,3.25,3.25,N
357,1599,2019-04-01,17:20:25,3,12,364,Y,1,1,43,2,6,3,N
358,1599,2019-04-01,17:20:25,3,12,364,Y,1,5,78,1,4.5,4.5,N
359,1600,2019-04-01,15:05:25,3,17,218,N,1,1,24,2,6,3,N
360,1611,2019-04-01,18:08:53,3,17,578,Y,1,1,34,2,4.9,2.45,N
361,1614,2019-04-01,18:03:13,3,17,210,N,1,1,28,1,2,2,N
362,1614,2019-04-01,18:03:13,3,17,210,N,1,5,78,1,4.5,4.5,N
363,1625,2019-04-01,17:17:12,3,12,576,Y,1,1,23,1,2.5,2.5,N
364,1626,2019-04-01,17:05:44,3,12,252,N,1,1,36,2,7.5,3.75,N
365,1634,2019-04-01,11:10:58,3,17,335,N,1,1,46,1,2.5,2.5,N
366,1638,2019-04-01,19:56:17,3,17,541,N,1,1,27,1,3.5,3.5,N
367,1645,2019-04-01,12:58:54,3,17,536,N,1,1,44,2,5,2.5,N
368,1647,2019-04-01,16:45:00,3,17,569,Y,1,1,42,1,2.5,2.5,N
369,1658,2019-04-01,16:09:34,3,12,418,N,1,1,47,1,3,3,N
370,1658,2019-04-01,16:09:34,3,12,418,N,1,5,69,1,3.25,3.25,N
371,1660,2019-04-01,11:35:18,3,12,111,N,1,1,52,2,5,2.5,N
372,1662,2019-04-01,15:18:56,3,12,659,Y,1,1,61,1,4.75,4.75,N
373,1666,2019-04-01,18:51:07,3,12,47,N,1,1,35,2,6.2,3.1,N
374,1666,2019-04-01,18:51:07,3,12,47,N,1,5,78,1,4.5,4.5,N
375,1680,2019-04-01,14:37:39,3,12,744,N,1,1,24,1,3,3,N
376,1680,2019-04-01,14:37:39,3,12,744,N,1,5,71,1,3.75,3.75,N
377,1683,2019-04-01,16:40:18,3,17,536,N,1,1,33,1,3.5,3.5,N
378,1685,2019-04-01,14:34:03,3,12,247,Y,1,1,28,1,2,2,N
379,1694,2019-04-01,13:53:04,3,12,707,N,1,1,38,2,7.5,3.75,N
380,1695,2019-04-01,12:52:27,3,12,167,N,1,1,35,2,6.2,3.1,N
381,1706,2019-04-01,16:58:56,3,12,119,Y,1,1,49,2,6,3,N
382,1707,2019-04-01,13:24:22,3,17,98,Y,1,1,47,2,6,3,N
383,1710,2019-04-01,13:17:32,3,17,785,N,1,1,55,2,8,4,N
384,1711,2019-04-01,12:21:43,3,17,181,Y,1,1,42,1,2.5,2.5,N
385,1712,2019-04-01,15:37:52,3,12,779,N,1,1,39,1,4.25,4.25,N
386,1712,2019-04-01,15:37:52,3,12,779,N,1,5,73,1,3.75,3.75,N
387,1717,2019-04-01,19:58:52,3,12,329,Y,1,1,39,1,4.25,4.25,N
388,1719,2019-04-01,11:12:29,3,12,607,N,1,1,43,1,3,3,N
389,1724,2019-04-01,12:18:44,3,12,692,Y,1,1,49,2,6,3,N
390,1725,2019-04-01,13:58:36,3,12,246,N,1,1,23,1,2.5,2.5,N
391,1729,2019-04-01,15:50:25,3,17,541,N,1,1,35,1,3.1,3.1,N
392,1737,2019-04-01,19:00:45,3,12,60,N,1,1,60,2,7.5,3.75,N
393,1737,2019-04-01,19:00:45,3,12,60,N,1,5,69,1,3.25,3.25,N
394,1739,2019-04-01,18:32:25,3,17,697,N,1,1,52,2,5,2.5,N
395,1742,2019-04-01,18:39:29,3,17,678,N,1,1,22,1,2,2,N
396,1745,2019-04-01,16:58:42,3,17,753,Y,1,1,58,1,3.5,3.5,N
397,1745,2019-04-01,16:58:42,3,17,753,Y,1,5,69,1,3.25,3.25,N
398,1747,2019-04-01,11:41:37,3,12,42,Y,1,1,40,2,7.5,3.75,N
399,1749,2019-04-01,18:21:22,3,17,117,N,1,1,46,1,2.5,2.5,N
400,1752,2019-04-01,16:43:15,3,12,323,Y,1,1,37,2,6,3,N
401,1753,2019-04-01,13:00:42,3,17,645,Y,1,1,28,2,4,2,N
402,1757,2019-04-01,11:40:10,3,12,441,N,1,1,32,1,3,3,N
403,1759,2019-04-01,11:04:07,3,12,507,N,1,1,26,1,3,3,N
404,1768,2019-04-01,17:41:25,3,12,174,N,1,1,55,2,8,4,N
405,1768,2019-04-01,17:41:25,3,12,174,N,1,5,76,1,3.5,3.5,N
406,1771,2019-04-01,15:21:53,3,17,651,N,1,1,33,2,7,3.5,N
407,1773,2019-04-01,19:40:09,3,12,305,N,1,1,44,2,5,2.5,N
408,1786,2019-04-01,11:28:50,3,12,53,N,1,1,32,2,6,3,N
409,1790,2019-04-01,14:35:25,3,17,711,N,1,1,46,1,2.5,2.5,N
410,1807,2019-04-01,15:14:28,3,17,320,N,1,1,42,1,2.5,2.5,N
411,1811,2019-04-01,12:07:59,3,12,161,N,1,1,58,1,3.5,3.5,N
412,1817,2019-04-01,13:34:12,3,17,352,Y,1,1,28,2,4,2,N
413,1823,2019-04-01,18:55:19,3,17,651,N,1,1,56,2,5.1,2.55,N
414,1825,2019-04-01,11:01:48,3,12,480,Y,1,1,22,1,2,2,N
415,1828,2019-04-01,17:22:18,3,12,554,Y,1,1,34,1,2.45,2.45,N
416,1830,2019-04-01,14:34:04,3,17,108,N,1,1,35,1,3.1,3.1,N
417,1837,2019-04-01,15:08:28,3,17,473,Y,1,1,43,2,6,3,N
418,1840,2019-04-01,13:35:37,3,12,790,Y,1,1,38,2,7.5,3.75,N
419,1846,2019-04-01,19:53:42,3,12,548,Y,1,1,56,1,2.55,2.55,N
420,1852,2019-04-01,15:56:38,3,17,737,N,1,1,50,2,5,2.5,N
421,1852,2019-04-01,15:56:38,3,17,737,N,1,5,75,1,3.5,3.5,N
422,1854,2019-04-01,18:26:37,3,17,631,Y,1,1,59,1,4.5,4.5,N
423,1855,2019-04-01,17:59:55,3,12,121,N,1,1,32,1,3,3,N
424,1862,2019-04-01,19:05:47,3,12,195,N,1,1,33,2,7,3.5,N
425,1873,2019-04-01,16:29:36,3,12,632,N,1,1,27,2,7,3.5,N
426,1880,2019-04-01,18:16:26,3,17,40,N,1,1,56,1,2.55,2.55,N
427,1888,2019-04-01,14:20:08,3,17,280,N,1,1,42,2,5,2.5,N
428,1892,2019-04-01,16:01:29,3,12,240,N,1,1,26,1,3,3,N
429,1892,2019-04-01,16:01:29,3,12,240,N,1,5,74,1,3.5,3.5,N
430,1894,2019-04-01,11:28:29,3,17,248,Y,1,1,33,2,7,3.5,N
431,1899,2019-04-01,12:23:39,3,12,767,N,1,1,24,1,3,3,N
432,1903,2019-04-01,18:10:23,3,12,696,Y,1,1,30,1,3,3,N
433,1905,2019-04-01,19:53:10,3,12,781,N,1,1,35,1,3.1,3.1,N
434,1918,2019-04-01,15:12:05,3,17,48,Y,1,1,55,2,8,4,N
435,1920,2019-04-01,12:50:15,3,17,652,Y,1,1,59,1,4.5,4.5,N
436,1923,2019-04-01,15:30:13,3,12,687,Y,1,1,58,1,3.5,3.5,N
437,1927,2019-04-01,19:29:07,3,12,760,N,1,1,38,1,3.75,3.75,N
438,1944,2019-04-01,13:04:22,3,12,69,Y,1,1,28,1,2,2,N
439,1944,2019-04-01,13:04:22,3,12,69,Y,1,5,71,1,3.75,3.75,N
440,1945,2019-04-01,19:26:53,3,17,347,N,1,1,42,1,2.5,2.5,N
441,1947,2019-04-01,13:31:00,3,12,226,N,1,1,57,1,3.1,3.1,N
442,1947,2019-04-01,13:31:00,3,12,226,N,1,5,77,1,3,3,N
443,1949,2019-04-01,12:31:38,3,12,674,N,1,1,35,2,6.2,3.1,N
444,1954,2019-04-01,13:43:32,3,12,778,N,1,1,33,2,7,3.5,N
445,1960,2019-04-01,18:04:34,3,12,104,N,1,1,28,1,2,2,N
446,1965,2019-04-01,15:26:52,3,17,213,Y,1,1,36,1,3.75,3.75,N
447,1965,2019-04-01,15:26:52,3,17,213,Y,1,5,71,1,3.75,3.75,N
448,1967,2019-04-01,18:06:52,3,17,444,N,1,1,30,2,6,3,N
449,1967,2019-04-01,18:06:52,3,17,444,N,1,5,79,1,3.75,3.75,N
450,1972,2019-04-01,17:40:50,3,17,602,N,1,1,55,1,4,4,N
451,1974,2019-04-01,16:16:59,3,17,430,Y,1,1,30,2,6,3,N
452,1974,2019-04-01,16:16:59,3,17,430,Y,1,5,76,1,3.5,3.5,N
453,1980,2019-04-01,19:39:40,3,17,430,Y,1,1,49,1,3,3,N
454,1983,2019-04-01,12:42:22,3,17,531,Y,1,1,22,1,2,2,N
455,1985,2019-04-01,16:23:42,3,17,364,N,1,1,32,2,6,3,N
456,2001,2019-04-01,16:35:15,3,17,117,Y,1,1,59,2,9,4.5,N
457,2003,2019-04-01,19:34:48,3,12,94,Y,1,1,40,1,3.75,3.75,N
458,2006,2019-04-01,11:30:49,3,12,526,N,1,1,24,2,6,3,N
459,2008,2019-04-01,17:15:12,3,12,12,Y,1,1,37,1,3,3,N
460,2008,2019-04-01,17:15:12,3,12,12,Y,1,5,75,1,3.5,3.5,N
461,2011,2019-04-01,11:57:59,3,17,257,Y,1,1,50,1,2.5,2.5,N
462,2011,2019-04-01,11:57:59,3,17,257,Y,1,5,79,1,3.75,3.75,N
463,2024,2019-04-01,18:45:11,3,12,414,N,1,1,38,2,7.5,3.75,N
464,2028,2019-04-01,18:39:42,3,12,753,Y,1,1,61,1,4.75,4.75,N
465,2028,2019-04-01,18:39:42,3,12,753,Y,1,5,78,1,4.5,4.5,N
466,2029,2019-04-01,15:33:24,3,12,647,N,1,1,57,1,3.1,3.1,N
467,2032,2019-04-01,19:43:29,3,17,399,N,1,1,54,1,2.5,2.5,N
468,2035,2019-04-01,16:47:51,3,17,73,N,1,1,38,1,3.75,3.75,N
469,2039,2019-04-01,19:08:56,3,17,547,N,1,1,60,1,3.75,3.75,N
470,2042,2019-04-01,19:00:27,3,12,76,N,1,1,43,1,3,3,N
471,2047,2019-04-01,16:29:05,3,17,729,N,1,1,31,2,4.4,2.2,N
472,2049,2019-04-01,19:09:02,3,12,524,Y,1,1,40,1,3.75,3.75,N
473,2051,2019-04-01,13:41:24,3,17,453,Y,1,1,51,1,3,3,N
474,2052,2019-04-01,15:30:27,3,17,650,N,1,1,31,2,4.4,2.2,N
475,2060,2019-04-01,15:42:20,3,12,43,Y,1,1,36,1,3.75,3.75,N
476,2067,2019-04-01,12:44:32,3,12,387,Y,1,1,52,1,2.5,2.5,N
477,2070,2019-04-01,14:33:43,3,17,689,Y,1,1,37,2,6,3,N
478,2077,2019-04-01,11:25:35,3,17,188,Y,1,1,49,2,6,3,N
479,2081,2019-04-01,11:15:02,3,17,393,Y,1,1,42,1,2.5,2.5,N
480,2081,2019-04-01,11:15:02,3,17,393,Y,1,5,78,1,4.5,4.5,N
481,2083,2019-04-01,13:36:54,3,12,150,N,1,1,44,2,5,2.5,N
482,2085,2019-04-01,18:02:00,3,12,676,Y,1,1,52,1,2.5,2.5,N
483,2087,2019-04-01,15:53:26,3,12,586,N,1,1,46,1,2.5,2.5,N
484,2091,2019-04-01,16:20:07,3,12,564,N,1,1,36,2,7.5,3.75,N
485,2093,2019-04-01,12:44:31,3,17,564,N,1,1,53,1,3,3,N
486,2103,2019-04-01,17:22:53,3,12,674,N,1,1,43,1,3,3,N
487,2108,2019-04-01,16:49:54,3,12,484,N,1,1,29,2,5,2.5,N
488,2115,2019-04-01,18:41:13,3,17,373,Y,1,1,24,1,3,3,N
489,2123,2019-04-01,16:51:25,3,17,778,N,1,1,50,2,5,2.5,N
490,2129,2019-04-01,12:49:48,3,12,725,Y,1,1,48,1,2.5,2.5,N
491,2134,2019-04-01,16:25:28,3,17,794,N,1,1,44,1,2.5,2.5,N
492,2135,2019-04-01,19:14:09,3,12,300,Y,1,1,32,2,6,3,N
493,2144,2019-04-01,13:54:47,3,12,391,N,1,1,49,1,3,3,N
494,2149,2019-04-01,16:19:32,3,17,763,N,1,1,48,2,5,2.5,N
495,2172,2019-04-01,19:36:35,3,17,373,Y,1,1,26,1,3,3,N
496,2175,2019-04-01,13:45:22,3,12,197,Y,1,1,37,1,3,3,N
497,2176,2019-04-01,15:44:17,3,17,531,Y,1,1,52,1,2.5,2.5,N
498,2177,2019-04-01,11:41:19,3,17,794,Y,1,1,57,1,3.1,3.1,N
499,2186,2019-04-01,17:51:06,3,17,377,N,1,1,60,2,7.5,3.75,N
500,2188,2019-04-01,15:01:02,3,17,558,Y,1,1,48,2,5,2.5,N
501,2203,2019-04-01,17:43:02,3,17,613,Y,1,1,51,2,6,3,N
502,2205,2019-04-01,19:12:49,3,12,7,N,1,1,40,2,7.5,3.75,N
503,2207,2019-04-01,12:20:08,3,17,783,Y,1,1,54,2,5,2.5,N
504,2211,2019-04-01,15:28:29,3,12,774,N,1,1,58,1,3.5,3.5,N
505,2219,2019-04-01,11:49:37,3,12,186,N,1,1,54,1,2.5,2.5,N
506,2227,2019-04-01,11:10:21,3,17,172,N,1,1,47,1,3,3,N
507,2227,2019-04-01,11:10:21,3,17,172,N,1,5,79,1,3.75,3.75,N
508,2229,2019-04-01,12:50:38,3,12,378,N,1,1,31,2,4.4,2.2,N
509,2229,2019-04-01,12:50:38,3,12,378,N,1,5,73,1,3.75,3.75,N
510,2238,2019-04-01,16:19:17,3,17,384,Y,1,1,24,1,3,3,N
511,2248,2019-04-01,12:53:23,3,12,338,Y,1,1,54,2,5,2.5,N
512,2249,2019-04-01,18:13:07,3,17,634,Y,1,1,24,2,6,3,N
513,2250,2019-04-01,13:12:49,3,17,64,N,1,1,61,2,9.5,4.75,N
514,2252,2019-04-01,12:50:19,3,17,378,N,1,1,46,2,5,2.5,N
515,2258,2019-04-01,11:43:57,3,17,694,N,1,1,25,2,4.4,2.2,N
516,2259,2019-04-01,19:03:12,3,12,476,N,1,1,26,1,3,3,N
517,2260,2019-04-01,17:09:13,3,17,727,Y,1,1,36,1,3.75,3.75,N
518,2262,2019-04-01,17:35:26,3,17,240,N,1,1,47,1,3,3,N
519,2262,2019-04-01,17:35:26,3,17,240,N,1,5,69,1,3.25,3.25,N
520,2266,2019-04-01,13:53:17,3,17,187,Y,1,1,35,1,3.1,3.1,N
521,2266,2019-04-01,13:53:17,3,17,187,Y,1,5,70,1,3.25,3.25,N
522,2281,2019-04-01,15:40:51,3,17,446,Y,1,1,54,1,2.5,2.5,N
523,2282,2019-04-01,15:12:54,3,12,574,N,1,1,52,2,5,2.5,N
524,2285,2019-04-01,15:36:21,3,12,340,Y,1,1,31,1,2.2,2.2,N
525,2288,2019-04-01,12:24:41,3,12,382,N,1,1,33,1,3.5,3.5,N
526,2295,2019-04-01,18:58:46,3,12,626,N,1,1,29,1,2.5,2.5,N
527,2305,2019-04-01,17:34:24,3,12,346,Y,1,1,29,1,2.5,2.5,N
528,2314,2019-04-01,19:39:32,3,12,448,N,1,1,37,1,3,3,N
529,2315,2019-04-01,15:02:04,3,17,2,Y,1,1,39,2,8.5,4.25,N
530,2321,2019-04-01,19:39:56,3,12,201,N,1,1,22,1,2,2,N
531,2324,2019-04-01,15:00:41,3,17,643,Y,1,1,22,2,4,2,N
532,2328,2019-04-01,11:44:29,3,17,688,Y,1,1,58,2,7,3.5,N
533,2333,2019-04-01,11:54:56,3,12,783,N,1,1,56,2,5.1,2.55,N
534,2341,2019-04-01,12:40:18,3,17,261,Y,1,1,28,1,2,2,N
535,2341,2019-04-01,12:40:18,3,17,261,Y,1,5,70,1,3.25,3.25,N
536,2345,2019-04-01,15:52:23,3,17,162,N,1,1,36,2,7.5,3.75,N
537,2349,2019-04-01,14:15:54,3,12,157,Y,1,1,57,1,3.1,3.1,N
538,2362,2019-04-01,16:28:37,3,12,549,N,1,1,35,1,3.1,3.1,N
539,2362,2019-04-01,16:28:37,3,12,549,N,1,5,72,1,3.25,3.25,N
540,2364,2019-04-01,19:37:51,3,12,323,Y,1,1,60,1,3.75,3.75,N
541,2369,2019-04-01,16:37:10,3,12,715,Y,1,1,37,2,6,3,N
542,2370,2019-04-01,11:02:36,3,12,369,Y,1,1,55,2,8,4,N
543,2385,2019-04-01,12:46:26,3,12,335,N,1,1,23,1,2.5,2.5,N
544,2387,2019-04-01,16:08:59,3,17,395,Y,1,1,42,2,5,2.5,N
545,2388,2019-04-01,14:53:41,3,12,122,N,1,1,44,1,2.5,2.5,N
546,2396,2019-04-01,19:23:50,3,17,133,N,1,1,37,2,6,3,N
547,2396,2019-04-01,19:23:50,3,17,133,N,1,5,69,1,3.25,3.25,N
548,2401,2019-04-01,16:16:32,3,17,637,N,1,1,43,1,3,3,N
549,2417,2019-04-01,18:08:03,3,17,251,N,1,1,54,2,5,2.5,N
550,2431,2019-04-01,17:32:02,3,12,135,Y,1,1,32,1,3,3,N
551,2435,2019-04-01,11:28:20,3,12,402,Y,1,1,22,1,2,2,N
552,2438,2019-04-01,17:23:04,3,12,246,N,1,1,41,1,4.25,4.25,N
553,2452,2019-04-01,15:06:14,3,12,89,Y,1,1,46,1,2.5,2.5,N
554,2453,2019-04-01,15:17:15,3,17,667,Y,1,1,56,2,5.1,2.55,N
555,2456,2019-04-01,13:58:10,3,17,392,N,1,1,46,2,5,2.5,N
556,2461,2019-04-01,19:24:17,3,17,751,Y,1,1,39,2,8.5,4.25,N
557,2464,2019-04-01,11:47:13,3,12,639,N,1,1,30,1,3,3,N
558,2468,2019-04-01,13:22:45,3,12,622,Y,1,1,46,2,5,2.5,N
559,2469,2019-04-01,15:06:33,3,12,731,Y,1,1,53,2,6,3,N
560,2470,2019-04-01,12:01:20,3,12,8,N,1,1,35,2,6.2,3.1,N
561,2470,2019-04-01,12:01:20,3,12,8,N,1,5,75,1,3.5,3.5,N
562,2471,2019-04-01,18:46:59,3,12,500,Y,1,1,25,1,2.2,2.2,N
563,2473,2019-04-01,18:45:15,3,12,75,N,1,1,22,2,4,2,N
564,2476,2019-04-01,16:33:35,3,12,186,N,1,1,35,1,3.1,3.1,N
565,2480,2019-04-01,12:35:13,3,12,340,N,1,1,34,2,4.9,2.45,N
566,2480,2019-04-01,12:35:13,3,12,340,N,1,5,74,1,3.5,3.5,N
567,2486,2019-04-01,12:47:37,3,17,95,N,1,1,54,1,2.5,2.5,N
568,2490,2019-04-01,15:19:34,3,17,68,N,1,1,29,1,2.5,2.5,N
569,2491,2019-04-01,16:23:28,3,12,539,Y,1,1,57,1,3.1,3.1,N
570,2491,2019-04-01,16:23:28,3,12,539,Y,1,5,77,1,3,3,N
571,2494,2019-04-01,14:22:49,3,17,247,Y,1,1,55,2,8,4,N
572,2521,2019-04-01,11:50:16,3,12,549,Y,1,1,26,2,6,3,N
573,2522,2019-04-01,18:43:10,3,12,626,N,1,1,51,2,6,3,N
574,2525,2019-04-01,16:14:00,3,17,446,Y,1,1,35,2,6.2,3.1,N
575,2525,2019-04-01,16:14:00,3,17,446,Y,1,5,73,1,3.75,3.75,N
576,2526,2019-04-01,17:31:51,3,17,663,N,1,1,50,1,2.5,2.5,N
577,2527,2019-04-01,12:58:08,3,12,617,Y,1,1,43,2,6,3,N
578,2536,2019-04-01,12:08:36,3,12,774,N,1,1,52,1,2.5,2.5,N
579,2536,2019-04-01,12:08:36,3,12,774,N,1,5,69,1,3.25,3.25,N
580,2539,2019-04-01,12:42:11,3,12,90,Y,1,1,60,1,3.75,3.75,N
581,2541,2019-04-01,11:16:02,3,12,244,N,1,1,45,2,6,3,N
582,2545,2019-04-01,16:25:25,3,12,745,Y,1,1,32,1,3,3,N
583,2553,2019-04-01,15:32:39,3,17,383,Y,1,1,31,2,4.4,2.2,N
584,2561,2019-04-01,19:52:24,3,12,475,N,1,1,33,2,7,3.5,N
585,2,2019-04-01,15:25:09,5,30,5288,N,1,1,50,2,5,2.5,N
586,9,2019-04-01,09:22:18,5,12,5910,N,1,1,50,2,5,2.5,N
587,12,2019-04-01,13:02:48,5,30,5154,Y,1,1,45,1,3,3,N
588,14,2019-04-01,08:52:32,5,26,5924,Y,1,1,26,1,3,3,N
589,31,2019-04-01,09:34:47,5,26,5528,N,1,1,60,2,7.5,3.75,N
590,35,2019-04-01,17:28:53,5,12,5432,Y,1,1,30,2,6,3,N
591,39,2019-04-01,12:34:26,5,12,5796,Y,1,1,37,1,3,3,N
592,43,2019-04-01,09:21:45,5,12,5581,N,1,1,40,2,7.5,3.75,N
593,46,2019-04-01,08:47:03,5,12,5066,Y,1,1,23,1,2.5,2.5,N
594,49,2019-04-01,18:24:23,5,12,5904,N,1,1,22,1,2,2,N
595,49,2019-04-01,18:24:23,5,12,5904,N,1,5,77,1,3,3,N
596,53,2019-04-01,10:35:40,5,26,5930,Y,1,1,39,1,4.25,4.25,N
597,54,2019-04-01,08:42:00,5,12,5782,N,1,1,24,2,6,3,N
598,60,2019-04-01,11:51:41,5,30,5597,N,1,1,48,2,5,2.5,N
599,63,2019-04-01,17:22:22,5,26,5342,N,1,1,38,2,7.5,3.75,N
600,64,2019-04-01,09:00:12,5,30,5391,Y,1,1,55,1,4,4,N
601,71,2019-04-01,08:48:48,5,26,5598,Y,1,1,38,1,3.75,3.75,N
602,71,2019-04-01,08:48:48,5,26,5598,Y,1,5,75,1,3.5,3.5,N
603,76,2019-04-01,07:52:17,5,12,5020,N,1,1,34,2,4.9,2.45,N
604,82,2019-04-01,09:13:15,5,26,5806,Y,1,1,56,2,5.1,2.55,N
605,83,2019-04-01,16:24:11,5,30,5087,N,1,1,35,1,3.1,3.1,N
606,94,2019-04-01,14:31:26,5,26,5576,N,1,1,42,1,2.5,2.5,N
607,101,2019-04-01,11:31:43,5,30,5789,Y,1,1,51,2,6,3,N
608,101,2019-04-01,11:31:43,5,30,5789,Y,1,5,72,1,3.25,3.25,N
609,104,2019-04-01,11:55:07,5,30,5712,N,1,1,59,2,9,4.5,N
610,126,2019-04-01,15:46:34,5,30,5421,N,1,1,40,2,7.5,3.75,N
611,136,2019-04-01,13:23:54,5,26,5055,N,1,1,28,2,4,2,N
612,138,2019-04-01,15:30:58,5,12,5333,Y,1,1,34,1,2.45,2.45,N
613,139,2019-04-01,13:55:04,5,12,5388,Y,1,1,42,1,2.5,2.5,N
614,141,2019-04-01,09:49:19,5,12,5020,N,1,1,26,2,6,3,N
615,141,2019-04-01,09:49:19,5,12,5020,N,1,5,72,1,3.25,3.25,N
616,170,2019-04-01,08:35:03,5,12,5401,Y,1,1,45,2,6,3,N
617,170,2019-04-01,08:35:03,5,12,5401,Y,1,5,71,1,3.75,3.75,N
618,175,2019-04-01,13:51:59,5,26,5695,Y,1,1,45,2,6,3,N
619,180,2019-04-01,15:10:10,5,12,5815,N,1,1,40,1,3.75,3.75,N
620,180,2019-04-01,15:10:10,5,12,5815,N,1,5,75,1,3.5,3.5,N
621,191,2019-04-01,12:51:32,5,30,5923,Y,1,1,41,1,4.25,4.25,N
622,191,2019-04-01,12:51:32,5,30,5923,Y,1,5,69,1,3.25,3.25,N
623,195,2019-04-01,15:17:48,5,30,5294,N,1,1,39,2,8.5,4.25,N
624,197,2019-04-01,14:42:01,5,26,5413,Y,1,1,44,2,5,2.5,N
625,199,2019-04-01,18:13:32,5,30,5284,Y,1,1,23,2,5,2.5,N
626,202,2019-04-01,17:28:42,5,26,5873,N,1,1,37,1,3,3,N
627,202,2019-04-01,17:28:42,5,26,5873,N,1,5,70,1,3.25,3.25,N
628,209,2019-04-01,18:27:08,5,26,5153,N,1,1,54,2,5,2.5,N
629,236,2019-04-01,08:29:51,5,12,5577,N,1,1,32,2,6,3,N
630,248,2019-04-01,07:22:41,5,30,5479,N,1,1,57,2,6.2,3.1,N
631,248,2019-04-01,07:22:41,5,30,5479,N,1,5,77,1,3,3,N
632,251,2019-04-01,16:47:05,5,12,5502,N,1,1,44,1,2.5,2.5,N
633,251,2019-04-01,16:47:05,5,12,5502,N,1,5,72,1,3.25,3.25,N
634,255,2019-04-01,14:31:29,5,12,5021,N,1,1,59,1,4.5,4.5,N
635,276,2019-04-01,08:58:56,5,30,5803,Y,1,1,22,2,4,2,N
636,283,2019-04-01,09:11:06,5,30,5418,Y,1,1,56,1,2.55,2.55,N
637,283,2019-04-01,09:11:06,5,30,5418,Y,1,5,77,1,3,3,N
638,292,2019-04-01,13:43:41,5,30,5685,N,1,1,25,2,4.4,2.2,N
639,299,2019-04-01,14:56:17,5,30,5790,Y,1,1,60,1,3.75,3.75,N
640,300,2019-04-01,11:52:31,5,26,5131,N,1,1,57,1,3.1,3.1,N
641,304,2019-04-01,08:58:55,5,30,5317,Y,1,1,26,1,3,3,N
642,319,2019-04-01,09:03:57,5,26,5044,N,1,1,36,2,7.5,3.75,N
643,319,2019-04-01,09:03:57,5,26,5044,N,1,5,76,1,3.5,3.5,N
644,325,2019-04-01,16:52:51,5,12,5234,Y,1,1,50,1,2.5,2.5,N
645,330,2019-04-01,07:46:28,5,26,5291,Y,1,1,24,2,6,3,N
646,330,2019-04-01,07:46:28,5,26,5291,Y,1,5,72,1,3.25,3.25,N
647,332,2019-04-01,15:06:27,5,30,5060,N,1,1,25,2,4.4,2.2,N
648,335,2019-04-01,07:25:49,5,12,5543,Y,1,1,22,1,2,2,N
649,337,2019-04-01,16:26:04,5,12,5673,N,1,1,37,1,3,3,N
